place_id,external_id,author,rating,text,published_at
sim_tap_room,tick_sim_tap_room_929723f1a4e9,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-04-24T22:09:38.697678+00:00
sim_tap_room,tick_sim_tap_room_99a1d9f81a7f,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-04-24T22:09:38.697678+00:00
sim_tap_room,tick_sim_tap_room_a40c66289201,Amir Sagi,5,"24 taps, all rotating, all excellent. This is the only craft beer bar that really gets it in Tel Aviv.",2026-04-24T22:09:38.697678+00:00
sim_tap_room,tick_sim_tap_room_babbd227b53d,Pini Ben-Haim,5,For beer geeks this is paradise. Flight of four is the move for first-timers.,2026-04-24T22:09:38.697678+00:00
sim_tap_room,tick_sim_tap_room_bc82727f73f5,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-04-24T22:09:38.697678+00:00
sim_tap_room,tick_sim_tap_room_c0291a2a462a,Michal Raz,3,The beer is great but the food menu is very limited. Come for drinks only.,2026-04-24T22:09:38.697678+00:00
sim_tap_room,tick_sim_tap_room_f45d37835ed5,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-04-24T22:09:38.697678+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_013c36fb3da6,Gal Peretz,5,My friends think I work here because I keep recommending it. The stout is life-changing.,2026-04-24T23:07:48.961451+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_37b89e40fc66,Tamar Levy,5,The cheese board and the Belgian wheat are a match made in heaven. Flawless experience.,2026-04-24T23:07:48.961451+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_48eef56c0601,Itai Gold,4,Solid bar with real personality. The porter is my regular order. Seating gets tight by 9pm.,2026-04-24T23:07:48.961451+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_498660e033b4,Adi Ben-Shahar,5,"Quiet Monday evening, bartender talked me through six taps. Left knowing a lot more about beer.",2026-04-24T23:07:48.961451+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_5fa80816241c,Shai Biton,5,Live jazz on Friday + that porter = perfect evening. Will return weekly.,2026-04-24T23:07:48.961451+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_678312682abf,Michal Saar,5,"The sampler board is the move for a first visit. Five styles, all excellent, good value.",2026-04-24T23:07:48.961451+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_9078017d28a6,Omer Katz,5,Happy hour deals on weekdays are genuinely good. The pale ale hits different at half price.,2026-04-24T23:07:48.961451+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_91ac126f79b7,Noa Eitan,5,"Best bar on Rothschild, no contest. Knowledgeable staff and rotating craft options.",2026-04-24T23:07:48.961451+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_9d0edbd4e96d,Ran Ofer,5,Outdoor seating on a warm evening with a cold craft lager. Tel Aviv at its finest.,2026-04-24T23:07:48.961451+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_e648b160bca5,Yarden Cohen,5,"Came for one beer, stayed for three. The seasonal sour was outstanding.",2026-04-24T23:07:48.961451+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_f60e58798d0c,Benny Har,3,"Decent selection, nothing extraordinary. Prices are on the high side for the area.",2026-04-24T23:07:48.961451+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_f658cd9e6dbb,Dor Avni,5,"Incredible tap list, something new every visit. The double IPA right now is world class.",2026-04-24T23:07:48.961451+00:00
sim_beer_garden,tick_sim_beer_garden_17257041503a,Yossi Katz,4,Great for groups — big tables and the staff handles crowds well. Wish the tap list were wider.,2026-04-24T23:08:02.444704+00:00
sim_beer_garden,tick_sim_beer_garden_3c88fcd8d9fb,Yuval Paz,5,"The garden at sunset is something else. Cold lager, fairy lights, zero stress.",2026-04-24T23:08:02.444704+00:00
sim_beer_garden,tick_sim_beer_garden_4c406f393304,Kobi Levi,5,The cider is a hidden gem here. Garden is well maintained and vibe is just right.,2026-04-24T23:08:02.444704+00:00
sim_beer_garden,tick_sim_beer_garden_6ba16ee79cd8,Nurit Ben-David,5,"Perfect for a first date — beautiful setting, relaxed pace, good drink list.",2026-04-24T23:08:02.444704+00:00
sim_beer_garden,tick_sim_beer_garden_8d6b735bad59,Avi Stern,5,Magical atmosphere on a warm night. Staff are genuinely friendly and the garden is immaculate.,2026-04-24T23:08:02.444704+00:00
sim_beer_garden,tick_sim_beer_garden_94333d198f38,Gadi Mor,5,"Came on a Tuesday evening — quiet, gorgeous, and the lager was perfectly cold. Love this place.",2026-04-24T23:08:02.444704+00:00
sim_beer_garden,tick_sim_beer_garden_a09eb0a605e4,Hila Ohayon,5,"Took my team here for a celebration. Big tables, great service, everyone was happy.",2026-04-24T23:08:02.444704+00:00
sim_beer_garden,tick_sim_beer_garden_bd977dd003e7,Tal Weiss,5,The garden brunch is an institution. Go on a Sunday morning and thank me later.,2026-04-24T23:08:02.444704+00:00
sim_beer_garden,tick_sim_beer_garden_bfd03322dcee,Shir Blum,5,Best outdoor bar in the city. We come every Sunday — the brunch + beer combo is a ritual now.,2026-04-24T23:08:02.444704+00:00
sim_beer_garden,tick_sim_beer_garden_d993850053b7,Limor Raz,4,Solid neighborhood bar elevated by the outdoor area. The burger + pale ale is the combo.,2026-04-24T23:08:02.444704+00:00
sim_tap_room,tick_sim_tap_room_0b2fe762119c,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_17c93e0a9967,Stav Rosen,5,"No shortcuts, just great beer and passion. This is what a craft beer bar should be.",2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_24c316078fb2,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_399eb5999bf4,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_5c423cb22f70,Amir Sagi,5,"24 taps, all rotating, all excellent. This is the only craft beer bar that really gets it in Tel Aviv.",2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_65eaf8cdd99f,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_67dcda43b1d0,Rafi Levi,5,If you care about craft beer this is your place. They import rare stuff you genuinely can't find elsewhere.,2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_6816f6c2ab17,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_711bd1c1f7bb,Yonit Ziv,5,Consistent quality across every visit. The double IPA is exceptional and the staff are genuine experts.,2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_7a3e38052e6c,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_9688c87def8c,Pini Ben-Haim,5,For beer geeks this is paradise. Flight of four is the move for first-timers.,2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_9e01487ccc29,Shani Cohen,5,The barrel-aged stout they had last week was the best beer I've had in years. Staff know their stuff.,2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_9f48e0ff292f,Moshe Shaul,5,Raised the bar for craft beer in this city. The session IPA on tap now is brilliant.,2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_a3ab2b34e4cf,Dotan Peretz,5,The chalkboard tap list changes constantly. Something new every visit. The DIPA right now is extraordinary.,2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_ae1d6d34e770,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_d54bc4e813f8,Inbal Mor,5,"The rotating list keeps me coming back weekly. Never the same beer twice, always excellent.",2026-04-24T23:08:17.345575+00:00
sim_tap_room,tick_sim_tap_room_ffbc9869e999,Orli Bar,5,Staff recommended a sour I would never have picked myself — it was outstanding. Real expertise here.,2026-04-24T23:08:17.345575+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_1bef078f1f63,Dana Freed,4,"Great spot, gets crowded on weekends but the quality is consistent. Love the rotating taps.",2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_20e6d8c9f4f0,Gal Peretz,5,My friends think I work here because I keep recommending it. The stout is life-changing.,2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_22c2dbde18f6,Tamar Levy,5,The cheese board and the Belgian wheat are a match made in heaven. Flawless experience.,2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_2ba63128c63e,Itai Gold,4,Solid bar with real personality. The porter is my regular order. Seating gets tight by 9pm.,2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_3583921859f7,Yarden Cohen,5,"Came for one beer, stayed for three. The seasonal sour was outstanding.",2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_35ade5ea85cf,Ayelet Ron,4,Love the concept — always something on tap I haven't tried. Wish they did more food.,2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_3f17b9aee7e1,Shai Biton,5,Live jazz on Friday + that porter = perfect evening. Will return weekly.,2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_42775d64af97,Ofer Mizrahi,4,"Good selection, friendly staff. Slightly pricey but you're paying for curation.",2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_44a5f470c6ce,Noa Eitan,5,"Best bar on Rothschild, no contest. Knowledgeable staff and rotating craft options.",2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_52e6e5d51c8b,Ran Ofer,5,Outdoor seating on a warm evening with a cold craft lager. Tel Aviv at its finest.,2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_82b33e08ff19,Omer Katz,5,Happy hour deals on weekdays are genuinely good. The pale ale hits different at half price.,2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_b55c472f2026,Nadav Shapiro,4,Great discovery. The flight of four is perfect for exploring without committing to a pint.,2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_c05e4450b750,Liron Ben-Zvi,4,Industrial design and long bar are a vibe. Service is fast even when full.,2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_ccc35022c471,Michal Saar,5,"The sampler board is the move for a first visit. Five styles, all excellent, good value.",2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_ebc439883290,Dor Avni,5,"Incredible tap list, something new every visit. The double IPA right now is world class.",2026-04-25T00:05:19.812511+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_edf30570a69c,Adi Ben-Shahar,5,"Quiet Monday evening, bartender talked me through six taps. Left knowing a lot more about beer.",2026-04-25T00:05:19.812511+00:00
sim_beer_garden,tick_sim_beer_garden_032e019812cb,Roni Samson,4,Beautiful outdoor setting. Beer selection is mostly mainstream but the atmosphere makes up for it.,2026-04-25T00:05:34.875056+00:00
sim_beer_garden,tick_sim_beer_garden_726bbfeeb4e0,Hila Ohayon,5,"Took my team here for a celebration. Big tables, great service, everyone was happy.",2026-04-25T00:05:34.875056+00:00
sim_beer_garden,tick_sim_beer_garden_783386263ee5,Erez Bar,4,Regular haunt for us. Not the most adventurous tap list but reliably good.,2026-04-25T00:05:34.875056+00:00
sim_beer_garden,tick_sim_beer_garden_7b6d4a99206e,Limor Raz,4,Solid neighborhood bar elevated by the outdoor area. The burger + pale ale is the combo.,2026-04-25T00:05:34.875056+00:00
sim_beer_garden,tick_sim_beer_garden_7fe04b027691,Tal Weiss,5,The garden brunch is an institution. Go on a Sunday morning and thank me later.,2026-04-25T00:05:34.875056+00:00
sim_beer_garden,tick_sim_beer_garden_87423ecaafd6,Gadi Mor,5,"Came on a Tuesday evening — quiet, gorgeous, and the lager was perfectly cold. Love this place.",2026-04-25T00:05:34.875056+00:00
sim_beer_garden,tick_sim_beer_garden_88431a41340b,Nurit Ben-David,5,"Perfect for a first date — beautiful setting, relaxed pace, good drink list.",2026-04-25T00:05:34.875056+00:00
sim_beer_garden,tick_sim_beer_garden_8b057398b2c6,Yael Gross,3,Nice on a weekday. Packed and hard to find a seat on weekends.,2026-04-25T00:05:34.875056+00:00
sim_beer_garden,tick_sim_beer_garden_c7130f29fe2d,Shir Blum,5,Best outdoor bar in the city. We come every Sunday — the brunch + beer combo is a ritual now.,2026-04-25T00:05:34.875056+00:00
sim_beer_garden,tick_sim_beer_garden_d57d31c66171,Yossi Katz,4,Great for groups — big tables and the staff handles crowds well. Wish the tap list were wider.,2026-04-25T00:05:34.875056+00:00
sim_beer_garden,tick_sim_beer_garden_ec7f7cb82351,Avi Stern,5,Magical atmosphere on a warm night. Staff are genuinely friendly and the garden is immaculate.,2026-04-25T00:05:34.875056+00:00
sim_tap_room,tick_sim_tap_room_38944903bdef,Rafi Levi,5,If you care about craft beer this is your place. They import rare stuff you genuinely can't find elsewhere.,2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_42594f013118,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_428ac7c65eac,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_4f62498cd38b,Inbal Mor,5,"The rotating list keeps me coming back weekly. Never the same beer twice, always excellent.",2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_590d2a280f34,Yonit Ziv,5,Consistent quality across every visit. The double IPA is exceptional and the staff are genuine experts.,2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_5f417e26223a,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_7003ea40a0ce,Moshe Shaul,5,Raised the bar for craft beer in this city. The session IPA on tap now is brilliant.,2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_828c022157c6,Pini Ben-Haim,5,For beer geeks this is paradise. Flight of four is the move for first-timers.,2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_864468efb9d7,Stav Rosen,5,"No shortcuts, just great beer and passion. This is what a craft beer bar should be.",2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_8ed118f3d72f,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_aa96792f8588,Orli Bar,5,Staff recommended a sour I would never have picked myself — it was outstanding. Real expertise here.,2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_cd0eda57c017,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_d637da6920f3,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_f117d68dc2ee,Amir Sagi,5,"24 taps, all rotating, all excellent. This is the only craft beer bar that really gets it in Tel Aviv.",2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_f373912e2f78,Shani Cohen,5,The barrel-aged stout they had last week was the best beer I've had in years. Staff know their stuff.,2026-04-25T00:05:49.459964+00:00
sim_tap_room,tick_sim_tap_room_fc762fbf5fb3,Dotan Peretz,5,The chalkboard tap list changes constantly. Something new every visit. The DIPA right now is extraordinary.,2026-04-25T00:05:49.459964+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_0b273ff8a578,Keren Ziv,3,Waited 15 minutes for a drink on a Friday. Beer was worth it but the wait was frustrating.,2026-04-25T03:39:54.648312+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_132fc384d374,Tali Sela,3,Nice place but quite loud. Hard to hold a conversation at peak hours.,2026-04-25T03:39:54.648312+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_1654c4bea1db,Ayelet Ron,4,Love the concept — always something on tap I haven't tried. Wish they did more food.,2026-04-25T03:39:54.648312+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_379f3fc43627,Dor Avni,5,"Incredible tap list, something new every visit. The double IPA right now is world class.",2026-04-25T03:39:54.648312+00:00
